match id,dataset_type,win_pred_team_id,win_pred_score,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10
9087147,r1,76,0.5047125095074321,cat,no,100,9,0.001,-0.1382960198212133,0.6454873646209386,0.8,0.91156462585034,0.7,0.875,0.8630841274519435,1.1783981935753194,0.49,2.2222222222222223
9457664,r1,47529,0.5036902424137996,cat,no,100,9,0.001,1.657460853344294,1.2509738452977184,2.0,2.020618556701031,2.347107438016529,1.0,2.044256783173039,1.0132313734265963,9.0,1.0
9097395,r1,23750,0.510591369120265,cat,no,100,9,0.001,4.581407143140639,2.9328358208955225,3.0,5.307692307692308,1.0,1.0,1.9637937819756,1.167907690995373,1.0,1.8
9271800,r1,47480,0.5030920756426727,cat,no,100,9,0.001,0.2742807048984175,1.0815173527037931,1.1428571428571428,0.9420289855072465,1.3380281690140845,1.0,1.09009009009009,0.9429134524540892,1.41,1.0
9087042,r1,27,0.503540642526229,cat,no,100,9,0.001,0.4679765589394211,0.6602960969044415,1.0555555555555556,0.8732876712328768,0.655831739961759,0.625,0.7716768783883903,0.997667331232507,3.72,0.3333333333333333
9457510,r1,47529,0.5067266742220216,cat,no,100,9,0.001,2.4964946917550828,2.8428390367553864,2.2,1.806451612903225,3.067796610169492,2.0,0.8961838325810422,1.036457123140883,6.0,0.8181818181818182
9085040,r1,9967,0.5000141730060725,cat,no,100,9,0.001,-1.344467881345824,1.8388888888888888,0.8333333333333334,0.8706896551724138,1.924731182795699,1.5,0.9117372961766552,0.8582479432206238,1.77,0.8571428571428571
9085418,r1,10576,0.5018874523329493,cat,no,100,9,0.001,0.315371059023211,0.4149195514383227,1.2222222222222223,1.0620689655172413,46.625,6.0,0.9114540124993088,1.2148795169282425,0.6,4.0
9331398,r1,11591,0.5130611746173599,cat,no,100,9,0.001,-1.8259965342109927,0.2255271084337349,0.2,0.2131147540983606,1.0,1.0,0.6499498495486458,1.0483097574459843,2.36,1.0
9272507,r1,33963,0.5090185610187423,cat,no,100,9,0.001,0.1299742311925376,1.6111796136457048,1.3333333333333333,1.3407407407407408,2.2222222222222223,1.6666666666666667,1.1750777167802102,1.1418557281189936,1.12,0.3333333333333333
9225376,r1,48,0.5031249164328796,cat,no,100,9,0.001,1.1129697567654426,2.3032375740994078,1.7,1.0708661417322836,0.5967213114754099,0.6,0.9218359471929628,0.8702877880426615,1.99,1.0
9516338,r1,48341,0.5017976935327757,cat,no,100,9,0.001,-2.685925995797839,0.4413255360623782,1.3076923076923077,1.0408163265306123,0.5682382133995038,0.375,1.1699680118110236,0.9587024553795012,0.74,0.4545454545454545
9440493,r1,55,0.5102163902991999,cat,no,100,9,0.001,2.014793037017113,1.7617751157092296,1.3125,1.8527918781725887,1.498489425981873,1.1666666666666667,1.0529369108049311,1.1746981647974248,2.69,1.1538461538461535
9457447,r1,40298,0.504227966064681,cat,no,100,9,0.001,-1.4722655746120994,0.5664923846328711,0.9090909090909092,1.0,0.9128919860627178,1.25,0.8437111318407958,0.964394289610544,2.12,3.0
9077011,r1,40298,0.5053093959265965,cat,no,100,9,0.001,0.3166267529111217,0.9790209790209792,0.875,0.959349593495935,1.4477611940298507,2.25,1.5044776119402985,0.9338906204218106,3.5,2.375
9085355,r1,9701,0.5159198820517837,cat,no,100,9,0.001,-2.065310217686628,0.4613086345981476,0.625,0.7416666666666667,0.6538461538461539,0.6,0.9854808590102706,0.9356972896217348,0.37,1.0
9076997,r1,47529,0.5025425235426565,cat,no,100,9,0.001,-2.7544948051219,0.915273132664437,1.2,0.7560975609756098,0.527027027027027,0.3333333333333333,0.7452631578947368,1.100242392582638,0.32,0.0625
9587136,r1,36084,0.5034414162552562,cat,no,100,9,0.001,0.2830804078061086,0.8720283257460799,1.4,1.2895927601809956,0.9536842105263158,1.0,1.3076923076923077,0.984587356585428,1.45,1.5714285714285714
8887801,r1,33928,0.5088843844441983,cat,no,100,9,0.001,0.3589731036610429,0.8954653937947494,1.6,1.6864406779661016,6.637362637362638,7.0,1.1071042896859131,1.1105542064325966,0.94,0.3333333333333333
9684667,r1,15301,0.5096620907907542,cat,no,100,9,0.001,-1.0266235593116697,1.0945273631840795,0.3636363636363636,0.6376811594202898,1.064516129032258,1.0,0.961734693877551,1.3207074962643897,2.46,2.0
9330789,r1,11283,0.5036281534106966,cat,no,100,9,0.001,7.11772514315342,2.7905982905982905,4.0,1.2647058823529411,1.0,1.0,0.4562962962962963,0.9272350418900126,0.89,1.0
9098844,r1,188,0.5026144746533663,cat,no,100,9,0.001,1.9712267450717844,0.8966942148760331,1.4285714285714286,1.43801652892562,1.0,1.0,0.9406641262928688,1.2741081686250972,0.42,1.0
9331335,r1,14454,0.509570488698386,cat,no,100,9,0.001,2.7715935057180223,12.948275862068966,6.0,3.25,3.7906976744186047,3.0,1.3198918839944478,0.930808755856016,3.33,0.75
9085187,r1,9701,0.50449399066822,cat,no,100,9,0.001,0.0128024497862921,0.6641197070996498,0.5294117647058824,0.6836363636363636,0.3721518987341772,0.6,1.2437767405678726,1.0771448026741863,0.43,0.2
9051104,r1,40578,0.50674555921233,cat,no,100,9,0.001,-0.0991948259628279,0.9303551609322974,0.75,1.1978609625668448,1.7676767676767675,2.0,1.0753846153846154,0.941855049765324,1.0,0.8181818181818182
9271730,r1,47480,0.5015050638472405,cat,no,100,9,0.001,1.7561436423611072,1.1743259803921569,0.9090909090909092,1.0059880239520955,0.6124497991967871,0.6666666666666666,1.0121275121275122,1.112218155810918,0.33,0.8
9051048,r1,40564,0.5033950389753922,cat,no,100,9,0.001,-1.465102050738204,1.7006833712984055,2.6,2.4074074074074074,0.75,0.3333333333333333,1.2813559322033898,1.1027267150931022,1.54,0.2692307692307692
9407782,r1,48922,0.5008757611295328,cat,no,100,9,0.001,0.3495249154288984,0.828164618685391,0.6666666666666666,1.095,1.18213058419244,0.8,0.7643190496393721,1.015101303420323,1.71,0.1
9272542,r1,33942,0.5038353493303652,cat,no,100,9,0.001,0.2120944308170544,0.7526753864447087,0.9230769230769232,1.0597014925373134,0.7797619047619048,0.5714285714285714,1.0066564260112645,0.9314327692037138,0.21,2.1666666666666665
9377339,r1,62,0.510286946806448,cat,no,100,9,0.001,1.5156700015441322,2.9795719844357977,1.3529411764705883,1.3555555555555556,3.707547169811321,3.0,1.2016806722689075,1.053150059918367,0.68,7.25
8950780,r1,55,0.504998337909132,cat,no,100,9,0.001,1.646520515151516,1.0717875089734386,1.9090909090909087,1.223938223938224,1.0408496732026145,0.9090909090909092,1.0676455165180911,0.9672489208882692,1.35,0.1111111111111111
9290917,r1,55,0.50602409872706,cat,no,100,9,0.001,7.631971206067618,17.617737003058103,4.5,9.235294117647058,6.222222222222222,8.0,2.2589531680440773,1.1146396762432915,1.0,3.75
9084655,r1,10366,0.5038920689940437,cat,no,100,9,0.001,1.5428779999184667,6.226694915254237,0.7857142857142857,0.9759036144578314,0.6388888888888888,0.8333333333333334,1.0096497125672976,1.0057049076303932,4.4,1.0
9516569,r1,30421,0.5022821335252877,cat,no,100,9,0.001,0.437604061202812,0.7347097174790438,0.8125,0.700374531835206,0.3433476394849785,0.3,0.9053651266766016,0.9695669966384464,1.68,1.8333333333333333
9085215,r1,6698,0.5010493225805672,cat,no,100,9,0.001,0.2176403590210553,3.573795180722892,1.4545454545454546,1.436241610738255,0.2664835164835165,0.4,0.7557609241587141,1.0658730545036663,0.95,1.0
9292569,r1,34,0.5003366171096467,cat,no,100,9,0.001,-0.1084928377467413,0.4843598212551001,1.2727272727272727,0.8587786259541985,0.8027681660899654,1.0,0.8617093629562458,0.8849182474779019,1.0,1.0
9272738,r1,33942,0.5009528254065192,cat,no,100,9,0.001,3.2135522138154835,0.9365493263798348,0.6,0.841025641025641,0.8995433789954338,0.6,0.8020688283270341,1.0522954026952211,2.68,3.1666666666666665
9331216,r1,14454,0.5171946852762681,cat,no,100,9,0.001,-0.7863528966998667,0.3355525965379494,0.8571428571428571,0.6495726495726496,0.263803680981595,0.6666666666666666,0.4971586416682719,0.9814376456409658,0.43,6.333333333333333
9128356,r1,30407,0.5012587886686622,cat,no,100,9,0.001,-0.0011113337225943,1.009437833401723,1.0,0.8356807511737089,1.19811320754717,0.6666666666666666,1.094387755102041,1.0176132424607671,1.56,0.3333333333333333
9516807,r1,48334,0.5056652605786885,cat,no,100,9,0.001,0.3457976764569563,0.5192895339954163,1.1428571428571428,0.8442028985507246,0.9896640826873384,0.625,0.7868876941457588,0.97302095954386,4.1,0.8333333333333334
9377318,r1,62,0.5090383684050155,cat,no,100,9,0.001,3.0229451456513887,2.377564979480164,1.3157894736842106,1.246031746031746,6.5608108108108105,4.25,1.0684012677821186,1.081757229241314,0.72,6.5
9084613,r1,7727,0.5074658835555784,cat,no,100,9,0.001,-1.6015820190509578,0.3212010919017288,1.25,0.774390243902439,0.7842105263157895,0.8,1.1573718690727133,0.897737344722876,0.4,0.4
9330705,r1,12389,0.5036588350671064,cat,no,100,9,0.001,-0.5348121245039914,1.0,0.0,0.064516129032258,1.0,1.0,1.7068965517241383,1.42707077620243,1.5,1.0
9717518,r1,48,0.5071544046148481,cat,no,100,9,0.001,-1.584045259424633,0.2000247862188623,0.8666666666666667,0.7349397590361446,1.8205128205128205,1.6666666666666667,1.0,1.0823180636036112,0.52,1.25
9433535,r1,8056,0.5053150074208512,cat,no,100,9,0.001,-2.609239461200548,0.1625389836727206,0.4,0.4013157894736842,0.065040650406504,0.5,1.049332087486157,1.041333531892164,0.72,0.6666666666666666
9692451,r1,55,0.506916094845073,cat,no,100,9,0.001,-0.6697304484066195,1.383400344629523,0.2857142857142857,0.4982698961937716,0.2009966777408638,0.3333333333333333,0.9481221082017214,0.9135416561889464,0.46,1.0
9489451,r1,46731,0.5043059089772227,cat,no,100,9,0.001,0.0844906510601832,1.130568786775007,1.0769230769230769,1.19811320754717,2.1466666666666665,1.25,0.9828982898289832,0.9345650061318508,0.67,0.6666666666666666
9272549,r1,33956,0.5153407533451378,cat,no,100,9,0.001,-1.7484077327473968,0.3618054306779356,0.2857142857142857,0.6,0.3506493506493506,0.375,0.8207849859353025,0.9839288063467164,0.72,0.6666666666666666
9539718,r1,62,0.5100418656693657,cat,no,100,9,0.001,-0.9024208523098562,0.6669022379269729,2.8,1.532544378698225,3.34375,2.2,1.3619754646448692,1.0421979550650646,0.81,2.0
9516779,r1,30421,0.5081150878497583,cat,no,100,9,0.001,-0.3981305501419483,0.9252728799328296,2.6,1.205128205128205,1.3333333333333333,0.4,0.9061097687262686,0.9101658748152068,0.48,0.1666666666666666
8887780,r1,33928,0.509793324198978,cat,no,100,9,0.001,0.3098025302061814,1.2257756563245823,1.8,1.7203389830508475,6.681318681318682,7.0,1.0161523792018017,1.023592843946781,0.94,0.3333333333333333
9220070,r1,41,0.5041060282605839,cat,no,100,9,0.001,0.2476549929306797,0.851431391905232,0.5384615384615384,0.551094890510949,0.8135198135198135,1.2857142857142858,0.761556553346162,0.9522317746110948,0.86,2.272727272727273
9407733,r1,48929,0.5017495677119456,cat,no,100,9,0.001,-0.6412754301854986,1.2134545454545456,1.181818181818182,0.960352422907489,2.026431718061674,2.0,0.984265734265734,1.0313228692754213,1.0,0.9285714285714286
9076822,r1,40298,0.5152476452874277,cat,no,100,9,0.001,-1.3003683445148833,0.5501730103806228,0.5,0.4939759036144578,0.8155339805825242,1.5,0.7256097560975611,1.0069716290247042,1.0,1.0
9051097,r1,44904,0.5130626555874909,cat,no,100,9,0.001,2.57814991653115,1.7914913510986443,1.625,1.8278688524590163,1.3577712609970674,0.8571428571428571,1.701914580265096,0.8620623821648546,3.5,0.5
9484593,r1,40564,0.5016915808987947,cat,no,100,9,0.001,-1.31804291333467,1.938034188034188,1.0,0.993939393939394,0.9893048128342246,1.0,1.036434921586255,1.163582323686848,0.8,0.5454545454545454
9128426,r1,30393,0.5008732577110995,cat,no,100,9,0.001,-0.0915700069707179,1.0227908836465414,1.875,1.2941176470588236,0.8818897637795275,0.75,0.722694571615435,1.0881898321806531,0.64,1.25
9085278,r1,7727,0.5119940017752571,cat,no,100,9,0.001,0.889470017945871,1.254833040421793,1.5,1.420289855072464,1.8491620111731844,1.6666666666666667,1.0559888255150742,1.0740352938390174,1.43,1.5
9271695,r1,47501,0.5002619854294478,cat,no,100,9,0.001,4.182756325662287,1.138352384706346,0.9090909090909092,0.8636363636363636,0.9398340248962656,0.8,1.2978868438991138,0.9178027274788828,1.38,0.3571428571428571
9684051,r1,11591,0.5069758688864198,cat,no,100,9,0.001,2.8489846185491547,0.3959505061867266,0.0,0.2307692307692307,0.1347962382445141,0.25,0.7065868263473053,1.0485142716221267,0.55,1.0
9516443,r1,30421,0.502280669683182,cat,no,100,9,0.001,2.047590046297619,0.6056045666839647,0.8666666666666667,0.746268656716418,0.2565217391304348,0.3333333333333333,0.6512081784386617,0.9288848441400016,0.83,2.5
9085327,r1,6698,0.5078611443816815,cat,no,100,9,0.001,0.9925041040844144,0.1954370533260033,1.25,1.0198675496688745,2.2195121951219514,1.6666666666666667,1.3007569875776397,1.0707909583843185,0.63,1.0
9128552,r1,30393,0.5001091515398262,cat,no,100,9,0.001,-0.88106422630827,1.2210818307905686,0.5714285714285714,1.0474137931034482,1.2,1.2857142857142858,1.12,0.9969958813978356,0.79,0.75
9076983,r1,40298,0.5055647417244996,cat,no,100,9,0.001,-19.15844018469081,1.1330985915492957,0.7777777777777778,0.924812030075188,0.5207667731629393,0.375,0.9893704006541292,1.2646356945861932,1.0,0.1363636363636363
9084956,r1,10618,0.5011775523502049,cat,no,100,9,0.001,-0.8340071574140182,5.017137096774194,0.6923076923076923,1.0,0.6410256410256411,0.75,1.1152957033484572,0.8584269406658143,0.71,6.0
9725764,r1,55,0.5120148887522575,cat,no,100,9,0.001,0.3520690700684679,0.5022603978300181,1.8571428571428568,1.347985347985348,3.952569169960474,3.5,1.2532338308457711,1.1689541564712993,2.42,1.0
9433157,r1,7258,0.5106534690377573,cat,no,100,9,0.001,-1.2396252331911186,0.4196135617936565,0.3846153846153846,0.453125,1.0,1.0,0.889316205888573,0.9569709839696492,1.26,1.75
9457482,r1,40298,0.5074184438866309,cat,no,100,9,0.001,-0.1598389771482893,0.1685208075813762,0.1666666666666666,0.6424581005586593,0.5807692307692308,1.0,0.7050826778667327,0.972015653331124,1.0,2.6666666666666665
9097178,r1,202,0.5060608920950525,cat,no,100,9,0.001,0.2029983801174555,0.9330143540669856,1.5,3.090909090909091,1.0,1.0,3.6000000000000005,0.8738469944901636,1.0,1.0
9085362,r1,8182,0.5034168481012675,cat,no,100,9,0.001,0.2543460992275688,0.336762960031658,0.7857142857142857,0.6311475409836066,1.1234939759036144,1.5,0.7424967075622098,1.228478434914697,0.8,1.0
9097185,r1,216,0.5058935805939035,cat,no,100,9,0.001,5.081205579042556,10.617021276595745,4.0,7.904761904761905,4.136986301369863,5.0,0.7998647506339813,0.9668188172367138,1.0,1.0
9457419,r1,35790,0.5009055795767989,cat,no,100,9,0.001,-0.5646186391766483,1.3336192109777016,0.7,0.9802631578947368,2.4341463414634146,2.25,0.940246913580247,1.0553862798533105,1.67,1.2222222222222223
9684786,r1,13474,0.5016985928934918,cat,no,100,9,0.001,4.151991605827352,0.2449448529411764,1.25,1.037037037037037,2.803921568627451,5.0,0.8507693249709152,0.8170143789398273,0.75,1.0
9272493,r1,33963,0.5034911478117401,cat,no,100,9,0.001,-0.1035848130909653,0.6137755102040816,0.6153846153846154,0.7624309392265194,0.425,0.6,0.8714961161769673,0.9049074420234688,0.89,3.5
9272703,r1,33942,0.5050199634188158,cat,no,100,9,0.001,0.8151883883311828,2.095716783216784,1.1,1.1007194244604317,0.6982758620689655,1.3333333333333333,1.072577565632458,0.8970756820978816,0.77,1.0
9388511,r1,17982,0.5008058200044279,cat,no,100,9,0.001,2.0591185052269942,1.659558823529412,0.7777777777777778,1.1984732824427482,1.0,1.0,0.7516706762897621,0.8559770159883411,0.91,1.0
9262231,r1,36070,0.501868092167257,cat,no,100,9,0.001,0.4804765497115533,1.1601915912719531,1.0,1.289617486338798,0.6867469879518072,0.7,1.0269207376645393,0.8721323916874937,1.07,1.3333333333333333
9087168,r1,27,0.5106682760201118,cat,no,100,9,0.001,3.071946694405601,1.6814946619217082,2.833333333333333,1.8404907975460123,4.834862385321101,2.6666666666666665,1.3256693764496588,1.022933356763371,0.73,2.0
9087210,r1,48,0.5140733872618845,cat,no,100,9,0.001,3.670247106741914,1.374555160142349,2.833333333333333,1.5460122699386505,3.146788990825688,1.6666666666666667,1.0503411624293468,1.0726137517176586,2.72,0.6666666666666666
9433178,r1,9876,0.5000344980883823,cat,no,100,9,0.001,-0.5158317349744552,1.4275379229871643,1.0,0.9343434343434344,0.390547263681592,0.4285714285714285,0.8940594059405939,0.9007163930387696,1.92,1.1111111111111112
9051195,r1,40606,0.5075063633099826,cat,no,100,9,0.001,4.869473225477649,2.295765877957659,1.5,1.126984126984127,4.285714285714286,1.5,1.244808491001384,1.1572412740115374,1.14,0.5
9433150,r1,8987,0.5075767071379055,cat,no,100,9,0.001,-1.7305824619073025,0.4751472754050073,0.6923076923076923,0.925,1.1141868512110726,1.75,0.9938173266575632,1.0731446169556742,0.58,1.4285714285714286
9128496,r1,30407,0.5058870589079382,cat,no,100,9,0.001,0.7237626637228802,1.357220807566388,0.7857142857142857,1.2173913043478262,1.2208955223880598,1.3333333333333333,0.9094122426868906,0.9450802303403232,1.42,2.4
8938341,r1,20,0.5008054555889425,cat,no,100,9,0.001,-0.205615872019176,0.6767918599431393,0.8076923076923077,0.8841309823677582,0.8396946564885496,1.125,0.8377952755905511,0.9980909714314627,1.58,1.818181818181818
9084662,r1,8987,0.5158623146715217,cat,no,100,9,0.001,-3.150937707689655,0.2446783066252092,1.0,0.8192090395480226,1.2166172106824926,1.0,0.6680021511158915,1.1571611799585424,0.5,0.8
9128398,r1,30428,0.5020547713380459,cat,no,100,9,0.001,0.3615091123306044,0.8348563968668408,1.5,1.116751269035533,0.6726726726726727,0.6,0.7311411992263058,1.0405580422577838,1.0,2.5
9457608,r1,35790,0.5185660292618852,cat,no,100,9,0.001,-3.45754185386812,0.2129508909169926,0.5,0.6071428571428571,0.2942643391521197,0.25,1.6547576139845015,1.0289794264536594,0.25,0.875
9097269,r1,22784,0.5040565356976213,cat,no,100,9,0.001,1.2830589881703545,7.085106382978723,2.0,22.5,1.0,1.0,0.668199233716475,1.1404804387434486,1.0,1.0
9440563,r1,48,0.500087486341946,cat,no,100,9,0.001,-0.0814801868483046,0.9235018413123536,1.0,0.7527777777777778,0.5528846153846154,0.625,1.044033864891729,0.9878981338341112,1.13,0.1481481481481481
9457377,r1,45072,0.5054875702406831,cat,no,100,9,0.001,-5.4737551559512685,0.1624730409777138,0.1428571428571428,0.3333333333333333,2.619047619047619,3.0,1.117597113139461,1.1436525254987109,1.0,1.8
9087091,r1,20,0.5158487135912657,cat,no,100,9,0.001,-2.4758992151163195,0.5833657713766706,0.25,0.5659722222222222,0.1526610644257703,0.2727272727272727,0.8060297494259758,0.9645880264638752,0.5,0.4285714285714285
9272388,r1,33956,0.502395300392269,cat,no,100,9,0.001,2.006672455730985,0.6511627906976745,0.8823529411764706,0.8995433789954338,0.4455445544554455,0.5714285714285714,0.9654040404040404,1.0328615290755023,1.01,0.4375
9680222,r1,49650,0.501737916820962,cat,no,100,9,0.001,2.882574587717737,0.4545835077438259,0.7272727272727273,1.1724137931034482,1.4594594594594594,1.0,1.1356641266995369,1.2244691067073097,3.0,2.1666666666666665
9272682,r1,33921,0.5003896632240119,cat,no,100,9,0.001,2.560733028441773,1.3482185273159144,0.7692307692307693,0.7752808988764045,0.5134228187919463,0.4,0.8258842884562654,0.8952758732005234,0.89,1.3333333333333333
9077039,r1,40298,0.5065690348302555,cat,no,100,9,0.001,0.2158302221541876,1.6381048387096775,1.8,1.8333333333333333,2.0045045045045047,1.2857142857142858,1.008932638585466,1.0673270065815574,0.56,1.1666666666666667
9586961,r1,38814,0.5030793092034597,cat,no,100,9,0.001,-0.5492303606477333,0.9553339115351258,2.0,1.3357664233576645,2.0,1.2,1.171470539161939,1.0522216166277218,0.29,0.375
9344313,r1,23113,0.5036332258558333,cat,no,100,9,0.001,0.008587743382729,0.4162257495590828,0.8,1.0166666666666666,0.7592592592592593,1.0,1.9955152092902333,0.8323863370892672,1.8,1.0
9051160,r1,40592,0.5007248366914936,cat,no,100,9,0.001,1.880541615660684,0.6823017408123792,0.3333333333333333,0.7115384615384616,0.5267175572519084,0.6666666666666666,0.9598984234472542,1.0798408254747702,1.41,0.5
9250394,r1,90,0.5119304427998597,cat,no,100,9,0.001,-50.25211446122141,0.1481481481481481,0.25,0.119047619047619,1.0,1.0,2.7906976744186047,1.3469963919607613,1.0,1.0
9331377,r1,11591,0.504556133089471,cat,no,100,9,0.001,5.054733182803671,0.5625744934445769,0.7333333333333333,0.4957264957264957,1.0,1.0,1.1581334113516677,0.9287349673434871,2.33,1.0
9849650,r1,76,0.5011875659507752,cat,no,100,9,0.001,0.0471136310884163,1.040410519563823,0.6,1.329268292682927,1.1692307692307693,2.0,0.9009445712065204,0.9633573439150028,1.0,1.0
