match id,dataset_type,win_pred_team_id,win_pred_score,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10
9262252,r1,36070,0.5103995943949002,xgb;cat,yes,500;100,3;9,0.001;0.001,1.6507530232181662,0.8333333333333334,0.9465020576131687,0.4299695519791213,1.4035087719298245,2.5,1.3333333333333333,1.1708655245773147,146.83333333333334,0.81
9128363,r1,48334,0.5081354535075795,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.8942629936337156,2.75,1.5320512820512822,1.0562047857540344,1.947368421052632,1.0,1.75,0.7535540312158266,162.9,1.0
9085292,r1,10366,0.5058773567554916,xgb;cat,yes,500;100,3;9,0.001;0.001,0.4862460637839452,0.75,0.9404761904761904,2.077438570364855,0.9457627118644067,1.0,1.0,0.944835680751174,157.43333333333334,1.51
9272444,r1,33942,0.5313070185965985,xgb;cat,yes,500;100,3;9,0.001;0.001,-4.686561790017292,0.6363636363636364,0.7556818181818182,0.5365682137834037,0.3963414634146341,0.3529411764705882,0.6,0.9773504938175592,153.63333333333333,1.47
9457538,r1,42573,0.5367504855967055,xgb;cat,yes,500;100,3;9,0.001;0.001,-2.52026242490748,0.7142857142857143,0.9262295081967212,0.5127551020408163,0.8805970149253731,1.5714285714285714,0.6,0.9771746193089343,161.8,1.22
9433108,r1,9701,0.5410559596166802,xgb;cat,yes,500;100,3;9,0.001;0.001,-4.0449561781024,0.7142857142857143,0.585,0.1819989155973251,0.4059405940594059,0.1538461538461538,1.0,0.6340213654972543,157.46666666666667,0.39
9516674,r1,30414,0.5168695354834136,xgb;cat,yes,500;100,3;9,0.001;0.001,-5.788723861339896,0.7,0.9796610169491524,2.1224689745264533,1.172680412371134,0.7142857142857143,1.2,1.4527385159010602,172.8,0.66
9684506,r1,12389,0.5306674146071673,xgb;cat,yes,500;100,3;9,0.001;0.001,-4.926301052442724,0.0,1.0,0.034618410700236,1.0,1.0,1.0,1.0,149.2,1.0
9167927,r1,209,0.5056150857497512,xgb;cat,yes,500;100,3;9,0.001;0.001,14.274619036558446,2.0,12.5,18.60606060606061,1.0,1.0,1.0,1.4768518518518516,127.5,1.0
9433885,r1,8987,0.5050939070212623,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.0182234280511788,0.9090909090909092,0.8051470588235294,0.913289760348584,3.5675675675675675,0.8,4.0,0.7720364741641338,172.86666666666667,1.06
9433899,r1,7727,0.51325026034219,xgb;cat,yes,500;100,3;9,0.001;0.001,0.0982234487090913,1.0,0.8561643835616438,1.5593118623724744,2.177419354838709,1.0,3.0,0.9018153425727116,168.6,1.8
9087147,r1,76,0.520823308524735,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.1382960198212133,0.8,0.91156462585034,0.6454873646209386,0.7,2.2222222222222223,0.875,0.8630841274519435,140.16666666666666,0.49
9457664,r1,47529,0.5164963303228818,xgb;cat,yes,500;100,3;9,0.001;0.001,1.657460853344294,2.0,2.020618556701031,1.2509738452977184,2.347107438016529,1.0,1.0,2.044256783173039,152.63333333333333,9.0
9097395,r1,23750,0.5382687654336219,xgb;cat,yes,500;100,3;9,0.001;0.001,4.581407143140639,3.0,5.307692307692308,2.9328358208955225,1.0,1.8,1.0,1.9637937819756,141.56666666666666,1.0
9271800,r1,47480,0.5054036504311996,xgb;cat,yes,500;100,3;9,0.001;0.001,0.2742807048984175,1.1428571428571428,0.9420289855072465,1.0815173527037931,1.3380281690140845,1.0,1.0,1.09009009009009,140.0,1.41
9087042,r1,48,0.5002215765583119,xgb;cat,yes,500;100,3;9,0.001;0.001,0.4679765589394211,1.0555555555555556,0.8732876712328768,0.6602960969044415,0.655831739961759,0.3333333333333333,0.625,0.7716768783883903,0.0,3.72
9457510,r1,47529,0.5099752207513001,xgb;cat,yes,500;100,3;9,0.001;0.001,2.4964946917550828,2.2,1.806451612903225,2.8428390367553864,3.067796610169492,0.8181818181818182,2.0,0.8961838325810422,160.73333333333332,6.0
9085040,r1,9967,0.5157128060932233,xgb;cat,yes,500;100,3;9,0.001;0.001,-1.344467881345824,0.8333333333333334,0.8706896551724138,1.8388888888888888,1.924731182795699,0.8571428571428571,1.5,0.9117372961766552,153.86666666666667,1.77
9085418,r1,10576,0.5055946169936536,xgb;cat,yes,500;100,3;9,0.001;0.001,0.315371059023211,1.2222222222222223,1.0620689655172413,0.4149195514383227,46.625,4.0,6.0,0.9114540124993088,163.43333333333334,0.6
9331398,r1,11591,0.5390624298980583,xgb;cat,yes,500;100,3;9,0.001;0.001,-1.8259965342109927,0.2,0.2131147540983606,0.2255271084337349,1.0,1.0,1.0,0.6499498495486458,147.53333333333333,2.36
9272507,r1,33963,0.5261505647367424,xgb;cat,yes,500;100,3;9,0.001;0.001,0.1299742311925376,1.3333333333333333,1.3407407407407408,1.6111796136457048,2.2222222222222223,0.3333333333333333,1.6666666666666667,1.1750777167802102,146.13333333333333,1.12
9225376,r1,48,0.5038769959800353,xgb;cat,yes,500;100,3;9,0.001;0.001,1.1129697567654426,1.7,1.0708661417322836,2.3032375740994078,0.5967213114754099,1.0,0.6,0.9218359471929628,0.0,1.99
9516338,r1,48341,0.5027647999734038,xgb;cat,yes,500;100,3;9,0.001;0.001,-2.685925995797839,1.3076923076923077,1.0408163265306123,0.4413255360623782,0.5682382133995038,0.4545454545454545,0.375,1.1699680118110236,163.26666666666668,0.74
9440493,r1,55,0.5213764782783383,xgb;cat,yes,500;100,3;9,0.001;0.001,2.014793037017113,1.3125,1.8527918781725887,1.7617751157092296,1.498489425981873,1.1538461538461535,1.1666666666666667,1.0529369108049311,166.5,2.69
9457447,r1,40298,0.5094759017201609,xgb;cat,yes,500;100,3;9,0.001;0.001,-1.4722655746120994,0.9090909090909092,1.0,0.5664923846328711,0.9128919860627178,3.0,1.25,0.8437111318407958,160.63333333333333,2.12
9077011,r1,40298,0.506243076392711,xgb;cat,yes,500;100,3;9,0.001;0.001,0.3166267529111217,0.875,0.959349593495935,0.9790209790209792,1.4477611940298507,2.375,2.25,1.5044776119402985,152.53333333333333,3.5
9085355,r1,9701,0.5507651060783059,xgb;cat,yes,500;100,3;9,0.001;0.001,-2.065310217686628,0.625,0.7416666666666667,0.4613086345981476,0.6538461538461539,1.0,0.6,0.9854808590102706,153.96666666666667,0.37
9076997,r1,47529,0.5178310116130183,xgb;cat,yes,500;100,3;9,0.001;0.001,-2.7544948051219,1.2,0.7560975609756098,0.915273132664437,0.527027027027027,0.0625,0.3333333333333333,0.7452631578947368,150.8,0.32
9587136,r1,36084,0.5151093418556554,xgb;cat,yes,500;100,3;9,0.001;0.001,0.2830804078061086,1.4,1.2895927601809956,0.8720283257460799,0.9536842105263158,1.5714285714285714,1.0,1.3076923076923077,160.76666666666668,1.45
8887801,r1,33928,0.5288678776278304,xgb;cat,yes,500;100,3;9,0.001;0.001,0.3589731036610429,1.6,1.6864406779661016,0.8954653937947494,6.637362637362638,0.3333333333333333,7.0,1.1071042896859131,149.46666666666667,0.94
9684667,r1,15301,0.5430912966790227,xgb;cat,yes,500;100,3;9,0.001;0.001,-1.0266235593116697,0.3636363636363636,0.6376811594202898,1.0945273631840795,1.064516129032258,2.0,1.0,0.961734693877551,134.73333333333332,2.46
9330789,r1,11283,0.5033665094808457,xgb;cat,yes,500;100,3;9,0.001;0.001,7.11772514315342,4.0,1.2647058823529411,2.7905982905982905,1.0,1.0,1.0,0.4562962962962963,148.23333333333332,0.89
9098844,r1,293,0.5032429067496642,xgb;cat,yes,500;100,3;9,0.001;0.001,1.9712267450717844,1.4285714285714286,1.43801652892562,0.8966942148760331,1.0,1.0,1.0,0.9406641262928688,124.5,0.42
9331335,r1,14454,0.537090216759395,xgb;cat,yes,500;100,3;9,0.001;0.001,2.7715935057180223,6.0,3.25,12.948275862068966,3.7906976744186047,0.75,3.0,1.3198918839944478,127.4,3.33
9085187,r1,9701,0.5023354188246343,xgb;cat,yes,500;100,3;9,0.001;0.001,0.0128024497862921,0.5294117647058824,0.6836363636363636,0.6641197070996498,0.3721518987341772,0.2,0.6,1.2437767405678726,153.6,0.43
9051104,r1,40578,0.5071952850802556,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.0991948259628279,0.75,1.1978609625668448,0.9303551609322974,1.7676767676767675,0.8181818181818182,2.0,1.0753846153846154,167.9,1.0
9271730,r1,47480,0.5057000154632015,xgb;cat,yes,500;100,3;9,0.001;0.001,1.7561436423611072,0.9090909090909092,1.0059880239520955,1.1743259803921569,0.6124497991967871,0.8,0.6666666666666666,1.0121275121275122,153.36666666666667,0.33
9051048,r1,40606,0.5017450957829186,xgb;cat,yes,500;100,3;9,0.001;0.001,-1.465102050738204,2.6,2.4074074074074074,1.7006833712984055,0.75,0.2692307692307692,0.3333333333333333,1.2813559322033898,167.56666666666666,1.54
9407782,r1,48922,0.50251411895855,xgb;cat,yes,500;100,3;9,0.001;0.001,0.3495249154288984,0.6666666666666666,1.095,0.828164618685391,1.18213058419244,0.1,0.8,0.7643190496393721,149.73333333333332,1.71
9272542,r1,33942,0.509547337417334,xgb;cat,yes,500;100,3;9,0.001;0.001,0.2120944308170544,0.9230769230769232,1.0597014925373134,0.7526753864447087,0.7797619047619048,2.1666666666666665,0.5714285714285714,1.0066564260112645,147.2,0.21
9377339,r1,62,0.5236636200115767,xgb;cat,yes,500;100,3;9,0.001;0.001,1.5156700015441322,1.3529411764705883,1.3555555555555556,2.9795719844357977,3.707547169811321,7.25,3.0,1.2016806722689075,161.0,0.68
8950780,r1,55,0.5164342282635717,xgb;cat,yes,500;100,3;9,0.001;0.001,1.646520515151516,1.9090909090909087,1.223938223938224,1.0717875089734386,1.0408496732026145,0.1111111111111111,0.9090909090909092,1.0676455165180911,0.0,1.35
9290917,r1,55,0.5266865970358017,xgb;cat,yes,500;100,3;9,0.001;0.001,7.631971206067618,4.5,9.235294117647058,17.617737003058103,6.222222222222222,3.75,8.0,2.2589531680440773,132.66666666666666,1.0
9084655,r1,10366,0.5037335181891911,xgb;cat,yes,500;100,3;9,0.001;0.001,1.5428779999184667,0.7857142857142857,0.9759036144578314,6.226694915254237,0.6388888888888888,1.0,0.8333333333333334,1.0096497125672976,161.66666666666666,4.4
9516569,r1,30421,0.5147653772561132,xgb;cat,yes,500;100,3;9,0.001;0.001,0.437604061202812,0.8125,0.700374531835206,0.7347097174790438,0.3433476394849785,1.8333333333333333,0.3,0.9053651266766016,174.4,1.68
9085215,r1,8917,0.5004694249752804,xgb;cat,yes,500;100,3;9,0.001;0.001,0.2176403590210553,1.4545454545454546,1.436241610738255,3.573795180722892,0.2664835164835165,1.0,0.4,0.7557609241587141,159.56666666666666,0.95
9292569,r1,55,0.5055562556398558,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.1084928377467413,1.2727272727272727,0.8587786259541985,0.4843598212551001,0.8027681660899654,1.0,1.0,0.8617093629562458,166.3,1.0
9272738,r1,33942,0.5000542330043155,xgb;cat,yes,500;100,3;9,0.001;0.001,3.2135522138154835,0.6,0.841025641025641,0.9365493263798348,0.8995433789954338,3.1666666666666665,0.6,0.8020688283270341,146.33333333333334,2.68
9331216,r1,14454,0.5555603488961449,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.7863528966998667,0.8571428571428571,0.6495726495726496,0.3355525965379494,0.263803680981595,6.333333333333333,0.6666666666666666,0.4971586416682719,123.96666666666668,0.43
9128356,r1,30393,0.5173431346001476,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.0011113337225943,1.0,0.8356807511737089,1.009437833401723,1.19811320754717,0.3333333333333333,0.6666666666666666,1.094387755102041,159.06666666666666,1.56
9516807,r1,48334,0.5244443804152292,xgb;cat,yes,500;100,3;9,0.001;0.001,0.3457976764569563,1.1428571428571428,0.8442028985507246,0.5192895339954163,0.9896640826873384,0.8333333333333334,0.625,0.7868876941457588,174.56666666666666,4.1
9377318,r1,62,0.5208368795817649,xgb;cat,yes,500;100,3;9,0.001;0.001,3.0229451456513887,1.3157894736842106,1.246031746031746,2.377564979480164,6.5608108108108105,6.5,4.25,1.0684012677821186,0.0,0.72
9084613,r1,7727,0.5261024010492201,xgb;cat,yes,500;100,3;9,0.001;0.001,-1.6015820190509578,1.25,0.774390243902439,0.3212010919017288,0.7842105263157895,0.4,0.8,1.1573718690727133,161.66666666666666,0.4
9330705,r1,12389,0.5109656621882086,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.5348121245039914,0.0,0.064516129032258,1.0,1.0,1.0,1.0,1.7068965517241383,148.23333333333332,1.5
9717518,r1,48,0.5277656612269492,xgb;cat,yes,500;100,3;9,0.001;0.001,-1.584045259424633,0.8666666666666667,0.7349397590361446,0.2000247862188623,1.8205128205128205,1.25,1.6666666666666667,1.0,150.33333333333334,0.52
9433535,r1,8056,0.511361420975364,xgb;cat,yes,500;100,3;9,0.001;0.001,-2.609239461200548,0.4,0.4013157894736842,0.1625389836727206,0.065040650406504,0.6666666666666666,0.5,1.049332087486157,185.03333333333333,0.72
9692451,r1,55,0.5326443111029946,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.6697304484066195,0.2857142857142857,0.4982698961937716,1.383400344629523,0.2009966777408638,1.0,0.3333333333333333,0.9481221082017214,166.25,0.46
9489451,r1,46731,0.5200441528852942,xgb;cat,yes,500;100,3;9,0.001;0.001,0.0844906510601832,1.0769230769230769,1.19811320754717,1.130568786775007,2.1466666666666665,0.6666666666666666,1.25,0.9828982898289832,147.6,0.67
9272549,r1,33956,0.5469447413824231,xgb;cat,yes,500;100,3;9,0.001;0.001,-1.7484077327473968,0.2857142857142857,0.6,0.3618054306779356,0.3506493506493506,0.6666666666666666,0.375,0.8207849859353025,147.2,0.72
9539718,r1,62,0.5166895851307491,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.9024208523098562,2.8,1.532544378698225,0.6669022379269729,3.34375,2.0,2.2,1.3619754646448692,0.0,0.81
9516779,r1,30421,0.5289902860437146,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.3981305501419483,2.6,1.205128205128205,0.9252728799328296,1.3333333333333333,0.1666666666666666,0.4,0.9061097687262686,169.33333333333334,0.48
8887780,r1,33928,0.5290714119507158,xgb;cat,yes,500;100,3;9,0.001;0.001,0.3098025302061814,1.8,1.7203389830508475,1.2257756563245823,6.681318681318682,0.3333333333333333,7.0,1.0161523792018017,152.3,0.94
9220070,r1,188,0.5034909032872343,xgb;cat,yes,500;100,3;9,0.001;0.001,0.2476549929306797,0.5384615384615384,0.551094890510949,0.851431391905232,0.8135198135198135,2.272727272727273,1.2857142857142858,0.761556553346162,175.5,0.86
9407733,r1,48733,0.5044234581169504,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.6412754301854986,1.181818181818182,0.960352422907489,1.2134545454545456,2.026431718061674,0.9285714285714286,2.0,0.984265734265734,147.13333333333333,1.0
9076822,r1,40298,0.5385326307558583,xgb;cat,yes,500;100,3;9,0.001;0.001,-1.3003683445148833,0.5,0.4939759036144578,0.5501730103806228,0.8155339805825242,1.0,1.5,0.7256097560975611,155.0,1.0
9051097,r1,44904,0.5291872916914505,xgb;cat,yes,500;100,3;9,0.001;0.001,2.57814991653115,1.625,1.8278688524590163,1.7914913510986443,1.3577712609970674,0.5,0.8571428571428571,1.701914580265096,169.66666666666666,3.5
9484593,r1,40564,0.5086866920626328,xgb;cat,yes,500;100,3;9,0.001;0.001,-1.31804291333467,1.0,0.993939393939394,1.938034188034188,0.9893048128342246,0.5454545454545454,1.0,1.036434921586255,165.03333333333333,0.8
9128426,r1,30393,0.5048184345138902,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.0915700069707179,1.875,1.2941176470588236,1.0227908836465414,0.8818897637795275,1.25,0.75,0.722694571615435,167.66666666666666,0.64
9085278,r1,7727,0.5256494271304569,xgb;cat,yes,500;100,3;9,0.001;0.001,0.889470017945871,1.5,1.420289855072464,1.254833040421793,1.8491620111731844,1.5,1.6666666666666667,1.0559888255150742,157.43333333333334,1.43
9271695,r1,47501,0.5239550586384147,xgb;cat,yes,500;100,3;9,0.001;0.001,4.182756325662287,0.9090909090909092,0.8636363636363636,1.138352384706346,0.9398340248962656,0.3571428571428571,0.8,1.2978868438991138,141.5,1.38
9684051,r1,11591,0.5182587998835786,xgb;cat,yes,500;100,3;9,0.001;0.001,2.8489846185491547,0.0,0.2307692307692307,0.3959505061867266,0.1347962382445141,1.0,0.25,0.7065868263473053,147.53333333333333,0.55
9516443,r1,30421,0.5168719973534166,xgb;cat,yes,500;100,3;9,0.001;0.001,2.047590046297619,0.8666666666666667,0.746268656716418,0.6056045666839647,0.2565217391304348,2.5,0.3333333333333333,0.6512081784386617,174.8,0.83
9085327,r1,6698,0.5291695629745321,xgb;cat,yes,500;100,3;9,0.001;0.001,0.9925041040844144,1.25,1.0198675496688745,0.1954370533260033,2.2195121951219514,1.0,1.6666666666666667,1.3007569875776397,157.43333333333334,0.63
9128552,r1,48334,0.5102478486609341,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.88106422630827,0.5714285714285714,1.0474137931034482,1.2210818307905686,1.2,0.75,1.2857142857142858,1.12,172.9,0.79
9076983,r1,40298,0.5125153921215577,xgb;cat,yes,500;100,3;9,0.001;0.001,-19.15844018469081,0.7777777777777778,0.924812030075188,1.1330985915492957,0.5207667731629393,0.1363636363636363,0.375,0.9893704006541292,150.8,1.0
9084956,r1,10618,0.5137691214719622,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.8340071574140182,0.6923076923076923,1.0,5.017137096774194,0.6410256410256411,6.0,0.75,1.1152957033484572,158.63333333333333,0.71
9725764,r1,55,0.5250972027722774,xgb;cat,yes,500;100,3;9,0.001;0.001,0.3520690700684679,1.8571428571428568,1.347985347985348,0.5022603978300181,3.952569169960474,1.0,3.5,1.2532338308457711,181.7,2.42
9433157,r1,7258,0.5395246163366963,xgb;cat,yes,500;100,3;9,0.001;0.001,-1.2396252331911186,0.3846153846153846,0.453125,0.4196135617936565,1.0,1.75,1.0,0.889316205888573,158.56666666666666,1.26
9457482,r1,40298,0.519538203938898,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.1598389771482893,0.1666666666666666,0.6424581005586593,0.1685208075813762,0.5807692307692308,2.6666666666666665,1.0,0.7050826778667327,158.56666666666666,1.0
9097178,r1,202,0.5266060202071484,xgb;cat,yes,500;100,3;9,0.001;0.001,0.2029983801174555,1.5,3.090909090909091,0.9330143540669856,1.0,1.0,1.0,3.6000000000000005,175.5,1.0
9085362,r1,8182,0.5173386543582128,xgb;cat,yes,500;100,3;9,0.001;0.001,0.2543460992275688,0.7857142857142857,0.6311475409836066,0.336762960031658,1.1234939759036144,1.0,1.5,0.7424967075622098,153.96666666666667,0.8
9097185,r1,216,0.5022268853973546,xgb;cat,yes,500;100,3;9,0.001;0.001,5.081205579042556,4.0,7.904761904761905,10.617021276595745,4.136986301369863,1.0,5.0,0.7998647506339813,136.0,1.0
9457419,r1,35790,0.5003858984758003,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.5646186391766483,0.7,0.9802631578947368,1.3336192109777016,2.4341463414634146,1.2222222222222223,2.25,0.940246913580247,157.56666666666666,1.67
9684786,r1,13474,0.506739114519065,xgb;cat,yes,500;100,3;9,0.001;0.001,4.151991605827352,1.25,1.037037037037037,0.2449448529411764,2.803921568627451,1.0,5.0,0.8507693249709152,125.46666666666668,0.75
9272493,r1,33963,0.5175509524621216,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.1035848130909653,0.6153846153846154,0.7624309392265194,0.6137755102040816,0.425,3.5,0.6,0.8714961161769673,148.33333333333334,0.89
9272703,r1,33942,0.5101908448514214,xgb;cat,yes,500;100,3;9,0.001;0.001,0.8151883883311828,1.1,1.1007194244604317,2.095716783216784,0.6982758620689655,1.0,1.3333333333333333,1.072577565632458,154.7,0.77
9388511,r1,17583,0.508254158011931,xgb;cat,yes,500;100,3;9,0.001;0.001,2.0591185052269942,0.7777777777777778,1.1984732824427482,1.659558823529412,1.0,1.0,1.0,0.7516706762897621,150.03333333333333,0.91
9262231,r1,36070,0.5014057274400585,xgb;cat,yes,500;100,3;9,0.001;0.001,0.4804765497115533,1.0,1.289617486338798,1.1601915912719531,0.6867469879518072,1.3333333333333333,0.7,1.0269207376645393,143.3,1.07
9087168,r1,27,0.5246741167049717,xgb;cat,yes,500;100,3;9,0.001;0.001,3.071946694405601,2.833333333333333,1.8404907975460123,1.6814946619217082,4.834862385321101,2.0,2.6666666666666665,1.3256693764496588,148.0,0.73
9087210,r1,48,0.5391711967570867,xgb;cat,yes,500;100,3;9,0.001;0.001,3.670247106741914,2.833333333333333,1.5460122699386505,1.374555160142349,3.146788990825688,0.6666666666666666,1.6666666666666667,1.0503411624293468,169.0,2.72
9433178,r1,9876,0.5001023048722857,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.5158317349744552,1.0,0.9343434343434344,1.4275379229871643,0.390547263681592,1.1111111111111112,0.4285714285714285,0.8940594059405939,161.76666666666668,1.92
9051195,r1,40606,0.5305499994345323,xgb;cat,yes,500;100,3;9,0.001;0.001,4.869473225477649,1.5,1.126984126984127,2.295765877957659,4.285714285714286,0.5,1.5,1.244808491001384,169.73333333333332,1.14
9433150,r1,8987,0.5285477653807813,xgb;cat,yes,500;100,3;9,0.001;0.001,-1.7305824619073025,0.6923076923076923,0.925,0.4751472754050073,1.1141868512110726,1.4285714285714286,1.75,0.9938173266575632,157.26666666666668,0.58
9128496,r1,30407,0.5099909442336321,xgb;cat,yes,500;100,3;9,0.001;0.001,0.7237626637228802,0.7857142857142857,1.2173913043478262,1.357220807566388,1.2208955223880598,2.4,1.3333333333333333,0.9094122426868906,165.63333333333333,1.42
8938341,r1,55,0.510126551914391,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.205615872019176,0.8076923076923077,0.8841309823677582,0.6767918599431393,0.8396946564885496,1.818181818181818,1.125,0.8377952755905511,0.0,1.58
9084662,r1,8987,0.5384940200896289,xgb;cat,yes,500;100,3;9,0.001;0.001,-3.150937707689655,1.0,0.8192090395480226,0.2446783066252092,1.2166172106824926,0.8,1.0,0.6680021511158915,161.66666666666666,0.5
9128398,r1,30428,0.508890013175279,xgb;cat,yes,500;100,3;9,0.001;0.001,0.3615091123306044,1.5,1.116751269035533,0.8348563968668408,0.6726726726726727,2.5,0.6,0.7311411992263058,166.8,1.0
9457608,r1,35790,0.545987003540664,xgb;cat,yes,500;100,3;9,0.001;0.001,-3.45754185386812,0.5,0.6071428571428571,0.2129508909169926,0.2942643391521197,0.875,0.25,1.6547576139845015,160.83333333333334,0.25
9097269,r1,22784,0.5028267912748665,xgb;cat,yes,500;100,3;9,0.001;0.001,1.2830589881703545,2.0,22.5,7.085106382978723,1.0,1.0,1.0,0.668199233716475,141.56666666666666,1.0
9440563,r1,48,0.5036387079136335,xgb;cat,yes,500;100,3;9,0.001;0.001,-0.0814801868483046,1.0,0.7527777777777778,0.9235018413123536,0.5528846153846154,0.1481481481481481,0.625,1.044033864891729,158.0,1.13
